NO,Boiling Point,Molecule Weight,Melting Point,Flash Point,Vapor pressure,Water solubility,Log Kow,Log Kaw,Half-life from model River,Carbon chain length,Exposure type,Exposure duration,Media type,Chemical concentration ,Environmental temperature,Compartment classs,Modeled logD,Measured logBCF
733,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Static,11,Fresh water,0.00483,25.4,2.953,4.68,3.75
734,337,278.34,6.04,171.1,2.01E-05,2.35E+00,4.5,-4.131,22.56,16,Static,11,Fresh water,0.03485,25.4,2.953,4.68,4.45
735,383.1,318,111.95,183.7,6.00E-06,2.65E-02,6.51,-2.769,1.122,14,Flow-through,28,Fresh water,0.00027,22,4.333,6.46,3.71
736,383.1,318,111.95,183.7,6.00E-06,2.65E-02,6.51,-2.769,1.122,14,Flow-through,28,Fresh water,0.00024,22,4.333,6.46,4.05
737,383.1,318,111.95,183.7,6.00E-06,2.65E-02,6.51,-2.769,1.122,14,Flow-through,32,Fresh water,0.00027,22,2.953,6.46,4.07
738,383.1,318,111.95,183.7,6.00E-06,2.65E-02,6.51,-2.769,1.122,14,Flow-through,32,Fresh water,0.00024,22,2.953,6.46,4.29
739,383.1,318,111.95,183.7,6.00E-06,2.65E-02,6.51,-2.769,1.122,14,Flow-through,28,Fresh water,0.00027,22,2.953,6.46,4.41
740,383.1,318,111.95,183.7,6.00E-06,2.65E-02,6.51,-2.769,1.122,14,Flow-through,28,Fresh water,0.00024,22,2.953,6.46,4.61
741,221.5,128.17,5.01,78.9,4.04E-02,1.42E+02,3.3,-1.745,0.111,10,Flow-through,28,Fresh water,0.0275,22,2.953,3.37,2.72
742,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Static,2,Fresh water,0.005,24,3.6,2.25,0
743,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Static,2,Fresh water,0.025,24,3.6,2.25,0.03
744,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Static,2,Fresh water,0.025,24,3.6,2.25,0.1
745,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Static,2,Fresh water,0.025,24,3.6,2.25,0.2
746,276,318.1,284,214,6.30E-08,6.14E+02,0.7,-6.85,0.427,11,Flow-through,14,Fresh water,0.04155,13,2.23,-0.74,0.41
747,357,345.8,159,186,1.24E-06,6.92E+01,3.03,-6.76,0.661,17,Renewal,21,Fresh water,0.000212,25,4.333,-6.27,1.01
748,357,345.8,159,186,1.24E-06,6.92E+01,3.03,-6.76,0.661,17,Renewal,21,Fresh water,0.003754,25,4.333,-6.27,1.27
749,357,345.8,159,186,1.24E-06,6.92E+01,3.03,-6.76,0.661,17,Renewal,21,Fresh water,0.051703,25,4.333,-6.27,1.86
750,416.3,277.4,118.8,194.2,2.46E-07,2.67E+02,3.28,-9.079,1.42E+06,17,Renewal,21,Fresh water,0.002427,25,2.953,0.16,1.07
751,416.3,277.4,118.8,194.2,2.46E-07,2.67E+02,3.28,-9.079,1.42E+06,17,Renewal,21,Fresh water,0.223551,25,2.953,0.16,1.1
752,416.3,277.4,118.8,194.2,2.46E-07,2.67E+02,3.28,-9.079,1.42E+06,17,Renewal,21,Fresh water,0.025351,25,2.953,0.16,1.44
753,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Flow-through,7,Fresh water,0.2239,20,4.333,2.25,-1.1
754,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Flow-through,7,Fresh water,0.2239,20,4.333,2.25,-0.66
755,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Flow-through,7,Fresh water,0.2239,20,3.6,2.25,-0.36
756,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Flow-through,7,Fresh water,0.2239,20,2.23,2.25,-0.33
757,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Flow-through,7,Fresh water,0.2239,20,2.23,2.25,-0.29
758,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Flow-through,7,Fresh water,0.2239,20,3.6,2.25,-0.26
759,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Flow-through,7,Fresh water,0.2239,20,7.005,2.25,-0.2
760,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Flow-through,28,Fresh water,0.1526,20,4.333,2.25,-0.2
761,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Flow-through,7,Fresh water,0.2239,20,7.005,2.25,-0.17
762,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Flow-through,28,Fresh water,0.1526,20,4.333,2.25,-0.16
763,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Flow-through,28,Fresh water,0.1526,20,2.23,2.25,-0.16
764,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Flow-through,28,Fresh water,0.1526,20,3.6,2.25,-0.14
765,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Flow-through,28,Fresh water,0.1526,20,3.6,2.25,0
766,319.6,206.28,94.22,216.7,1.86E-04,4.11E+01,3.97,-5.207,230.6,13,Flow-through,28,Fresh water,0.1526,20,2.23,2.25,0.02
767,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Static,4,Fresh water,2.4,25,2.953,-1.2,-0.05
768,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Static,4,Fresh water,5.7,25,2.953,-1.2,0.1
769,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Static,4,Fresh water,11.8,25,2.953,-1.2,0.1
770,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Static,4,Fresh water,2.4,25,2.953,-1.2,0.1
771,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Static,4,Fresh water,5.7,25,2.953,-1.2,0.1
772,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Static,4,Fresh water,11.8,25,2.953,-1.2,0.24
773,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Static,4,Fresh water,46.4,25,2.953,-1.2,0.39
774,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Renewal,10,Salt water,3.84,23,2.953,-1.2,-0.22
775,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Renewal,10,Salt water,14.88,23,2.953,-1.2,-0.22
776,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Renewal,10,Salt water,21.47,23,2.953,-1.2,-0.16
777,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Renewal,10,Salt water,28.91,23,2.953,-1.2,-0.09
778,747,222.12,245.57,405.6,4.98E-15,1.00E+06,-4.7,-15.761,8.59E+12,3,Renewal,10,Salt water,7.38,23,2.953,-1.2,-0.06
779,906.1,296.16,284.34,501.8,3.92E-18,1.00E+06,-0.911,-5.921,7.23E+14,4,Renewal,10,Salt water,1.3,23,2.953,-1.71,-0.15
780,906.1,296.16,284.34,501.8,3.92E-18,1.00E+06,-0.911,-5.921,7.23E+14,4,Renewal,10,Salt water,2.04,23,2.953,-1.71,0.19
781,416.2,354.5,123.21,203.9,7.47E-06,7.31E-03,6.91,-3.468,5.601,14,Food,0.2917,Salt water,10,23,2.953,6.22,-0.41
782,339.2,227.13,223.97,167.1,2.48E-13,1.91E+04,-0.21,-17.384,3.65E+14,7,Food,0.2917,Salt water,300,23,2.953,1.79,-1.17
783,339.2,227.13,223.97,167.1,2.48E-13,1.91E+04,-0.21,-17.384,3.65E+14,7,Leaching ,7,Salt water,7.9,23,4.333,1.79,0.51
784,339.2,227.13,223.97,167.1,2.48E-13,1.91E+04,-0.21,-17.384,3.65E+14,7,Leaching ,1,Salt water,7.4,23,4.333,1.79,0.62
785,411,236.27,162.35,202.4,8.80E-08,1.77E+01,2.45,-8.355,3.47E+05,15,Renewal,7,Fresh water,0.0247,12.5,4.333,2.28,-1.15
786,411,236.27,162.35,202.4,8.80E-08,1.77E+01,2.45,-8.355,3.47E+05,15,Renewal,7,Fresh water,0.0029,12.5,4.333,2.28,-1
787,395.1,309.33,105.27,192.8,2.52E-05,3.84E+01,4.05,-5.439,482.2,17,Renewal,7,Fresh water,0.0003,12.5,4.333,1.18,0.48
788,395.1,309.33,105.27,192.8,2.52E-05,3.84E+01,4.05,-5.439,482.2,17,Renewal,7,Fresh water,0.0067,12.5,4.333,1.18,1.8
789,476.9,307.82,162.86,242.2,1.28E-08,7.65E+00,3.7,-8.233,2.99E+05,16,Static,60,Fresh water,0.12,22,2.953,3.73,1.59
790,245,614.1,108,99.2,5.14E-05,3.32E+01,8.76,4.01,2.95,12,Flow-through,60,Fresh water,0.0000978,25,2.953,4.6,4
791,245,614.1,108,99.2,5.14E-05,3.32E+01,8.76,4.01,2.95,12,Flow-through,60,Fresh water,0.000978,25,2.953,4.6,4.2
792,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Flow-through,28,Fresh water,0.0476,25,2.953,1.85,0.49
793,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Flow-through,28,Fresh water,0.00471,25,2.953,1.85,0.86
794,275.7,714.11,131,120.5,0,1.15E-05,5.1,4.2,5.5,14,Flow-through,60,Fresh water,0.00089,25,2.953,5.79,4.2
795,275.7,714.11,131,120.5,0,1.15E-05,5.1,4.2,5.5,14,Flow-through,60,Fresh water,0.0000893,25,2.953,5.79,4.23
796,229.5,564.09,97.5,91.9,6.74E-04,9.19E+01,4,3.2,2.95,11,Flow-through,60,Fresh water,0.000946,25,2.953,4.25,3.36
797,229.5,564.09,97.5,91.9,6.74E-04,9.19E+01,4,3.2,2.95,11,Flow-through,60,Fresh water,0.0000911,25,2.953,4.25,3.57
798,331.8,914.1,167,154.5,0,7.66E+00,12.9,5.21,3.89,18,Flow-through,60,Fresh water,0.0000974,25,2.953,8.83,2.51
799,331.8,914.1,167,154.5,0,7.66E+00,12.9,5.21,3.89,18,Flow-through,60,Fresh water,0.000967,25,2.953,8.83,2.63
800,304.5,814.13,154.5,137.9,0,7.17E+00,11.3,5.01,3.02,16,Flow-through,60,Fresh water,0.0001,25,2.953,7.3,3.67
801,304.5,814.13,154.5,137.9,0,7.17E+00,11.3,5.01,3.02,16,Flow-through,60,Fresh water,0.000998,25,2.953,7.3,3.68
802,276,318.1,284,214,6.30E-08,6.14E+02,0.7,-6.85,0.427,11,Flow-through,14,Fresh water,0.0187,14.25,2.953,-0.74,0.3
803,276,318.1,284,214,6.30E-08,6.14E+02,0.7,-6.85,0.427,11,Flow-through,14,Fresh water,0.0021,14.25,2.953,-0.74,0.3
804,276,318.1,284,214,6.30E-08,6.14E+02,0.7,-6.85,0.427,11,Flow-through,14,Fresh water,0.0187,14.25,2.953,-0.74,0.48
805,276,318.1,284,214,6.30E-08,6.14E+02,0.7,-6.85,0.427,11,Flow-through,14,Fresh water,0.0021,14.25,2.953,-0.74,0.95
806,276,318.1,284,214,6.30E-08,6.14E+02,0.7,-6.85,0.427,11,Flow-through,14,Fresh water,0.0187,14.25,2.953,-0.74,2.88
807,276,318.1,284,214,6.30E-08,6.14E+02,0.7,-6.85,0.427,11,Flow-through,14,Fresh water,0.0021,14.25,2.953,-0.74,2.88
808,480,342.2,172.86,244.1,3.60E-06,4.59E+00,3.72,-6.774,1.10E+04,15,Flow-through,21,Fresh water,0.053,25,4.333,3.52,0.88
809,480,342.2,172.86,244.1,3.60E-06,4.59E+00,3.72,-6.774,1.10E+04,15,Flow-through,21,Fresh water,0.563,25,4.333,3.52,0.97
810,480,342.2,172.86,244.1,3.60E-06,4.59E+00,3.72,-6.774,1.10E+04,15,Flow-through,21,Fresh water,0.0058,25,4.333,3.52,1.11
811,480,342.2,172.86,244.1,3.60E-06,4.59E+00,3.72,-6.774,1.10E+04,15,Flow-through,21,Fresh water,0.053,25,4.333,3.52,1.11
812,480,342.2,172.86,244.1,3.60E-06,4.59E+00,3.72,-6.774,1.10E+04,15,Flow-through,21,Fresh water,0.563,25,4.333,3.52,1.23
813,480,342.2,172.86,244.1,3.60E-06,4.59E+00,3.72,-6.774,1.10E+04,15,Flow-through,21,Fresh water,1.056,25,4.333,3.52,1.26
814,480,342.2,172.86,244.1,3.60E-06,4.59E+00,3.72,-6.774,1.10E+04,15,Flow-through,21,Fresh water,0.0058,25,4.333,3.52,1.28
815,480,342.2,172.86,244.1,3.60E-06,4.59E+00,3.72,-6.774,1.10E+04,15,Flow-through,21,Fresh water,1.056,25,4.333,3.52,1.58
816,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,28,Fresh water,0.0285,20,4.333,0.74,1.85
817,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,7,Fresh water,0.04,20,4.333,0.74,1.9
818,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,7,Fresh water,0.04,20,4.333,0.74,1.91
819,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,28,Fresh water,0.0285,20,4.333,0.74,1.97
820,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,28,Fresh water,0.0285,20,3.6,0.74,2.57
821,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,7,Fresh water,0.04,20,3.6,0.74,2.59
822,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,7,Fresh water,0.04,20,3.6,0.74,2.62
823,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,7,Fresh water,0.04,20,3.6,0.74,2.64
824,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,28,Fresh water,0.0285,20,3.6,0.74,2.68
825,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,7,Fresh water,0.04,20,3.6,0.74,2.7
826,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,28,Fresh water,0.0285,20,7.005,0.74,2.72
827,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,28,Fresh water,0.0285,20,3.6,0.74,2.73
828,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,28,Fresh water,0.0285,20,7.005,0.74,2.75
829,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,28,Fresh water,0.0285,20,2.23,0.74,2.78
830,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,28,Fresh water,0.0285,20,3.6,0.74,2.92
831,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,28,Fresh water,0.0285,20,2.23,0.74,2.97
832,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,7,Fresh water,0.04,20,7.005,0.74,2.98
833,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,7,Fresh water,0.04,20,7.005,0.74,3.01
834,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,7,Fresh water,0.04,20,2.23,0.74,3.02
835,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,7,Fresh water,0.04,20,2.23,0.74,3.09
836,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,7,Fresh water,0.04,20,4.333,0.74,3.24
837,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,7,Fresh water,0.04,20,3.6,0.74,3.61
838,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,7,Fresh water,0.04,20,3.6,0.74,3.79
839,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,7,Fresh water,0.04,20,7.005,0.74,4.08
840,489.2,326.8,186.49,249.6,1.41E-08,1.18E+01,3.35,-11.904,1.45E+09,18,Flow-through,7,Fresh water,0.04,20,2.23,0.74,4.37
841,447,298.4,161,190.5,2.36E-09,1.18E+02,2.97,-7.625,7.27E+04,20,Flow-through,28,Fresh water,0.0354,21.3,2.23,2.98,0.87
842,447,298.4,161,190.5,2.36E-09,1.18E+02,2.97,-7.625,7.27E+04,20,Flow-through,7,Fresh water,0.0825,21.3,3.6,2.98,0.87
843,447,298.4,161,190.5,2.36E-09,1.18E+02,2.97,-7.625,7.27E+04,20,Flow-through,7,Fresh water,0.0825,21.3,3.6,2.98,0.88
844,447,298.4,161,190.5,2.36E-09,1.18E+02,2.97,-7.625,7.27E+04,20,Flow-through,28,Fresh water,0.0354,21.3,2.23,2.98,0.97
845,447,298.4,161,190.5,2.36E-09,1.18E+02,2.97,-7.625,7.27E+04,20,Flow-through,7,Fresh water,0.0825,21.3,3.6,2.98,1.05
846,447,298.4,161,190.5,2.36E-09,1.18E+02,2.97,-7.625,7.27E+04,20,Flow-through,28,Fresh water,0.0354,21.3,7.005,2.98,1.21
847,447,298.4,161,190.5,2.36E-09,1.18E+02,2.97,-7.625,7.27E+04,20,Flow-through,7,Fresh water,0.0825,21.3,2.23,2.98,1.39
848,447,298.4,161,190.5,2.36E-09,1.18E+02,2.97,-7.625,7.27E+04,20,Flow-through,28,Fresh water,0.0354,21.3,7.005,2.98,1.43
849,447,298.4,161,190.5,2.36E-09,1.18E+02,2.97,-7.625,7.27E+04,20,Flow-through,7,Fresh water,0.0825,21.3,3.6,2.98,1.6
850,447,298.4,161,190.5,2.36E-09,1.18E+02,2.97,-7.625,7.27E+04,20,Flow-through,7,Fresh water,0.0825,21.3,2.23,2.98,1.61
851,447,298.4,161,190.5,2.36E-09,1.18E+02,2.97,-7.625,7.27E+04,20,Flow-through,7,Fresh water,0.0825,21.3,3.6,2.98,1.87
852,447,298.4,161,190.5,2.36E-09,1.18E+02,2.97,-7.625,7.27E+04,20,Flow-through,7,Fresh water,0.0825,21.3,4.333,2.98,2.27
853,447,298.4,161,190.5,2.36E-09,1.18E+02,2.97,-7.625,7.27E+04,20,Flow-through,7,Fresh water,0.0825,21.3,2.23,2.98,2.4
854,411,236.27,162.35,202.4,8.80E-08,1.77E+01,2.45,-8.355,3.47E+05,15,Flow-through,42,Fresh water,0.298,25,4.333,2.28,0.28
855,411,236.27,162.35,202.4,8.80E-08,1.77E+01,2.45,-8.355,3.47E+05,15,Flow-through,42,Fresh water,0.298,25,2.23,2.28,0.66
856,411,236.27,162.35,202.4,8.80E-08,1.77E+01,2.45,-8.355,3.47E+05,15,Flow-through,14,Fresh water,0.083,19,2.23,2.28,0.18
857,411,236.27,162.35,202.4,8.80E-08,1.77E+01,2.45,-8.355,3.47E+05,15,Flow-through,14,Fresh water,0.083,19,3.6,2.28,0.2
858,411,236.27,162.35,202.4,8.80E-08,1.77E+01,2.45,-8.355,3.47E+05,15,Flow-through,14,Fresh water,0.083,19,4.333,2.28,0.26
859,343.7,255.35,94.26,101.5,5.80E-06,3.63E+02,3.27,-6.82,1.05E+04,17,Renewal,4,Fresh water,0.00952,25,2.953,0.83,0.62
860,343.7,255.35,94.26,101.5,5.80E-06,3.63E+02,3.27,-6.82,1.05E+04,17,Renewal,4,Fresh water,0.0097,25,2.953,0.83,1.42
861,343.7,255.35,94.26,101.5,5.80E-06,3.63E+02,3.27,-6.82,1.05E+04,17,Renewal,4,Fresh water,0.0089,25,2.953,0.83,1.73
862,227.2,499.15,42.01,91.2,2.48E-01,2.42E-04,7.58,1.876,0.095,8,Flow-through,10,Fresh water,0.0155,20,2.953,5.51,2.4
863,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,40,Fresh water,0.00943,25,2.953,1.85,1.4
864,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,40,Fresh water,0.00958,25,2.953,1.85,1.4
865,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,4,Fresh water,1,26,2.953,1.85,-2.22
866,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,4,Fresh water,0.5,26,2.953,1.85,-2.1
867,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,28,Fresh water,1,26,2.953,1.85,-1.96
868,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,4,Fresh water,0.1,26,2.953,1.85,-1.89
869,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,28,Fresh water,0.1,26,2.953,1.85,-1.8
870,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,28,Fresh water,0.5,26,2.953,1.85,-1.77
871,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,28,Fresh water,0.5,26,2.953,1.85,-1.77
872,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,28,Fresh water,1,26,2.953,1.85,-1.7
873,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,28,Fresh water,0.1,26,2.953,1.85,-1.52
874,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,4,Fresh water,1,26,2.953,1.85,-1.4
875,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,4,Fresh water,0.5,26,2.953,1.85,-1.15
876,188,414.07,27.28,62.1,1.45E-01,2.60E-02,6.3,0.57,0.087,8,Renewal,4,Fresh water,0.1,26,2.953,1.85,-0.93
877,411,236.27,162.35,202.4,8.80E-08,1.77E+01,2.45,-8.355,3.47E+05,15,Renewal,4,Fresh water,0.012,19.8,2.953,2.28,-0.16
878,411,236.27,162.35,202.4,8.80E-08,1.77E+01,2.45,-8.355,3.47E+05,15,Renewal,4,Fresh water,0.105,19.8,2.953,2.28,-0.05
879,508,266.34,183.93,261.1,7.69E-10,6.85E+02,0.16,-16.252,2.91E+13,14,Renewal,4,Fresh water,0.7,19.8,2.953,-2.82,-1.1
880,508,266.34,183.93,261.1,7.69E-10,6.85E+02,0.16,-16.252,2.91E+13,14,Renewal,4,Fresh water,0.094,19.8,2.953,-2.82,-0.89
881,581.3,403.4,228.12,305.3,8.25E-13,1.16E+01,2.5,-11.549,7.09E+08,22,Multiple routes between application groups,18,Fresh water,48,22,4.333,3.54,-3.47
882,581.3,403.4,228.12,305.3,8.25E-13,1.16E+01,2.5,-11.549,7.09E+08,22,Multiple routes between application groups,18,Fresh water,48,22,4.333,3.54,-3.25
883,476.9,307.82,162.86,242.2,1.28E-08,7.65E+00,3.7,-8.233,2.99E+05,16,Renewal,28,Fresh water,0.177,26,2.953,3.73,1.34
884,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,14,Fresh water,0.6,21,2.953,6.5,2.3
885,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,7,Fresh water,0.52,21,4.333,6.5,2.45
886,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,7,Fresh water,0.6,21,4.333,6.5,2.48
887,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,7,Fresh water,0.6,21,2.953,6.5,2.48
888,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,14,Fresh water,0.4,21,2.953,6.5,2.48
889,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,8,Fresh water,0.4,21,2.953,6.5,2.6
890,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,21,Fresh water,0.4,21,2.953,6.5,2.6
891,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,7,Fresh water,0.6,21,2.953,6.5,2.6
892,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,7,Fresh water,0.52,21,2.953,6.5,2.61
893,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,7,Fresh water,0.52,21,2.23,6.5,2.68
894,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,7,Fresh water,0.6,21,2.953,6.5,2.7
895,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,7,Fresh water,0.52,21,0.57,6.5,2.73
896,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,7,Fresh water,0.52,21,3.6,6.5,2.73
897,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,7,Fresh water,0.52,21,2.953,6.5,2.76
898,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,7,Fresh water,0.6,21,3.6,6.5,2.85
899,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,7,Fresh water,0.52,21,7.005,6.5,2.85
900,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,28,Fresh water,0.6,21,0.57,6.5,2.95
901,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,28,Fresh water,0.6,21,3.6,6.5,3
902,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,7,Fresh water,0.6,21,3.6,6.5,3
903,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,7,Fresh water,0.52,21,4.846,6.5,3.03
904,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,7,Fresh water,0.52,21,3.6,6.5,3.13
905,316.7,571.25,58.8,145.4,2.55E-03,1.51E-01,6.96,-0.54,3.09,12,Static,7,Fresh water,0.6,21,0.57,6.5,3.48
906,297,222.24,-64,160,2.10E-03,1.04E+03,2.63,-4.12,0.347,12,Flow-through,2,Fresh water,0.010445,14,2.953,2.71,-0.33
907,297,222.24,-64,160,2.10E-03,1.04E+03,2.63,-4.12,0.347,12,Flow-through,2,Fresh water,0.007945,14,2.953,2.71,-0.07
